job_id,month,standard_job,job_title,job_responsibility,job_requirement,skills
GEN000011,2025-06,大模型算法工程师,大模型算法工程师-剪映CapCut（北京/上海/杭州/深圳）,"1、负责视频/图片创作Agent的核心研发与应用，聚焦高质量数据建设，包括数据挖掘清洗对齐、多领域的数据自动合成、创意库构建等，优化Agent全链路的生成效果；
2、多模态大模型的训练与优化，实现模型在理解、生成、编辑和控制等关键能力上的全面提升；
3、建立并迭代多模态数据的质量评估体系、模态对齐机制与覆盖策略，探索数据与模型的共进化反馈体系；
4、结合实际业务场景，将创新性技术方案高效落地，服务成千上万创作者，推动内容创作AI能力的持续突破。","1、扎实的编程能力，良好的代码工程实践习惯，熟练掌握至少一种主流编程语言（如Python、C++）；
2、熟悉NLP、CV、ML、RL等相关技术，理解大模型及生成技术栈（如Transformer、Diffusion、SFT、RLHF等）；
3、具备优秀的问题建模与分析能力，对数据驱动方法有热情，关注技术落地效果，主动性强；
4、对视频/图片创作方向感兴趣，有文案生成、创意生成等实际项目经验者优先；
5、良好的沟通协作能力，与团队探索新技术。",模型蒸馏; CLIP; H.265; 文案生成; Long Context; ACM算法
GEN000012,2025-07,大模型算法工程师,千问事业部-大模型应用算法专家（LLM/多模态）-学习创新,"千问学习算法团队致力于使用AI技术重塑面向未来的学习体验。在这里您将与我们一起挑战前沿的产品技术问题，并收获服务千万级用户的成就感和影响力。
核心职责：
1. 主导教育场景下多模态大模型（文本/图像/视频）的全流程算法研发工作，包括数据构建、指令微调、RLVR、RLHF等关键环节
2. 针对教学场景设计专属后训练与微调方案（如解题步骤生成、作业批改、互动答疑等），提升核心模型的专业性与可用性
3. 跟进业界最新进展和SOTA模型和算法，并与教育场景特点进行深度结合，推动智能化教学和个性化学习落地","1. 2年以上大模型算法研发经历（LLM或多模态模型均可）
2. 对机器视觉（CV）、自然语言处理（NLP）、多模态学习、检索增强生成（RAG）等方向有深入的研究和实践经验。
3. 熟练掌握LoRA/QLoRA等高效微调技术，以及Deepspeed/Megatron/FSDP训练框架，有千亿参数级模型微调经验优先
4. 具备良好的数理基础和独立科研能力，能够快速学习和应用新知识。
5. 具备良好的沟通能力和团队合作精神，积极主动，责任心强。对人工智能在教育领域的应用有浓厚兴趣，富有创新精神和求知欲。
优选条件：
• 在K12/高等教育/职业培训等细分领域有算法项目经验
• 参与过教育类AI产品（如智能批改/虚拟教师/学习助手）的研发
• 在顶会或期刊发表过相关论文。具备大规模模型训练和优化经验。
我们提供：
1. 直接服务千万师生的技术影响力
2. 教育领域丰富的多模态数据资源
3. 从模型研发到产品落地的完整闭环机会
补充要求：具备强化学习、TensorFlow、数据合成相关实践经验者优先。",强化学习; TensorFlow; 数据合成; Reasoning; Go; Tableau; 推理调度; 数据去噪; 聚类分析
GEN000013,2025-07,大模型算法工程师,算法Leader（路网数据方向）-地理位置中台,"1、负责视觉团队建设，统筹“车端感知+云端地图产线”的技术架构与演进路线；
2、聚焦车载视频中的交通标志/路牌解析，运用BEV感知、多模态大模型（VLM）及复杂场景OCR技术，攻克高精度3D空间定位与复杂语义拓扑解析难题；
3、主导工业级自动标注与数据闭环系统，实现路网要素的高效提取与动态更新；
4、协同产品研发，保障地图数据的丰富度与量产质量。","1、本科及以上学历，计算机、人工智能、自动化、电子工程等相关专业，5年以上算法研发工作经验，含3年以上算法团队管理经验；
2、精通CNN、Transformer、ViT等主流深度学习架构，深入理解并实践过BEV感知（如BEVFormer等）、端到端矢量化建图（如MapTR等）算法者优先；
3、熟悉自然场景文本检测与识别（STR/OCR）算法，有Vision-Language Model（VLM）、SAM等视觉大模型在实际业务中微调和落地经验者优先；
4、精通Python/C++，具备优秀的算法实现与优化能力，熟练使用PyTorch，熟悉TensorRT/ONNX等模型量化与加速工具；
5、有自动驾驶感知、地图自动化产线研发经验，或参与过“数据闭环/自动标注”系统搭建者优先。",LLM; Query理解; 生成模型; 建模; SIGGRAPH; 相机
GEN000014,2025-08,大模型算法工程师,大模型算法工程师（智能对话）-国际电商,"1、开发AI驱动的智能客服系统：设计并实现AI对话式客服助手，能够处理电商咨询、投诉、退款、争议解决及物流相关问题，以AI替代传统人工客服；
2、大语言模型（LLM）后训练与高效学习：应用最前沿的LLM训练优化技术，如指令微调、强化学习、持续学习等，在最少标注数据的情况下优化AI客服响应质量，具备大语言模型（LLM）微调、知识蒸馏或强化学习的相关经验，应用于对话式AI场景；深入理解检索增强生成（RAG）、专家混合模型（MoE）、稀疏注意力、强化学习、推理时间优化等技术，以提升AI对话质量；
3、基准测试与训练数据构建：识别具有挑战性的客服交互场景，如政策解读、争议处理、客户投诉、导购推荐等，并构建专门的测试集和训练集；
4、多语言与跨文化客服支持：构建能够适应多语言和不同文化背景的AI模型，确保客服交互的精准翻译和针对不同用户群体的合适响应；精通多语言自然语言处理（NLP）、机器翻译及跨语言对话建模；
5、模型优化与高效部署：研究模型压缩、量化、推理优化等技术，确保AI客服助手在大规模应用场景下具备低延迟、高可靠性的表现。","1、本科及以上学历，计算机相关专业优先；
2、具有扎实的编程功底，至少精通一门主流编程语言（C++/Java/Go/Python等），具备良好的工程实践能力；
3、在大模型训练、智能体、提示词工程、信息检索、数据集构建、数据挖掘、大模型评测、用户增长等领域有实际的开发和从业经验者优先，有复杂智能体系统落地经验者优先；
4、有高水平论文发表经历者优先，包括但不限于ACL、EMNLP、COLING、WWW、AAAI等；
5、实践动手能力强，有ACMICPC、NOI/IOI、Top Coder、Kaggle等高水平比赛获奖经历者优先
6、有好奇心，对新技术有热情，善于团队协作，具备创新精神。
补充要求：具备LLaMA、量化、生成式模型相关实践经验者优先。",LLaMA; 量化; 生成式模型; 深度学习框架; 生成式模型训练; Prompt工程; 文案生成
GEN000015,2025-08,大模型算法工程师,【实习】广告场景下的生成式搜广推大模型技术研究-Recommendation AI Lab（北京/上海/杭州）,"团队介绍：Recommendation AI Lab (RAIL) 隶属于Global Monetization Product and Technology（国际商业化产品技术，简称 GMPT），是致力于突破推荐算法理论与工程边界的前沿研究实验室。依托国际化短视频产品的指数级真实场景数据，RAIL站在了世界级推荐系统的前沿。推荐系统是商业化变现的核心引擎之一，在大语言模型（LLM）与生成式AI技术的爆发式演进中，RAIL的使命是在这场变革中处于引领位置，研究并探索下一代推荐算法范式。
课题介绍：
本课题深耕TikTok全球化广告核心场景，聚焦生成式搜广推前沿技术创新与落地，深度融合大模型与广告业务，攻坚推荐大模型（Large Recommender Model）、大语言模型（LLM）领域的核心技术难题，打造具备自主决策能力的下一代智能广告引擎。
我们布局推荐大模型Scaling Law、端到端统一建模、基于多模态Semantic ID的用户行为序列统一建模、生成式全链路技术（生成式召回、生成式排序、AIGC素材生成、生成式出价）、广告投放智能Agent、超长序列建模、因果推断等前沿方向，应对千亿级特征、毫秒级响应的极致挑战，推动广告推荐向 Foundation Model 范式演进，实现变现效率与用户体验的双向跃升。
课题挑战：
1、探索推荐广告大模型Scaling Law，构建多模态语义统一建模的基础模型；
2、构建面向用户长期价值（LTV）和长周期ROAS的智能广告投放系统，实现商业价值与用户体验的双向平衡了；
3、优化大模型全流程训练与在线推理框架，平衡算力成本与实时响应性能，破解效果-延迟的落地瓶颈。
课题价值：
突破原有技术瓶颈，推动广告系统从“匹配”向“生成与推理”范式升级，提升全链路ROI、泛化性与决策智能化，沉淀行业领先技术壁垒，提升用户体验和商业价值。","1、2027届及以后毕业，博士在读，人工智能、计算机、自然语言处理、计算机视觉等相关专业优先；
2、熟悉C++和Python，有扎实的编程基础、良好的编程风格和工作习惯，有大规模数据挖掘、分布式计算经验，熟悉Hadoop、Spark框架等优先；
3、较好的机器学习/深度学习理论和实践经验，熟悉深度学习算法，发表过KDD、AAAI、CIKM、WWW、RecSys、NeurIPS、ACL、EMNLP等顶会论文优先，或在Kaggle/ACM等赛事中获得优异名次，熟悉TensorFlow/PyTorch框架和原理；
4、熟悉搜广推算法、大语言模型、多模态大模型、深度学习、强化学习等相关领域，具备良好的工程意识，能结合工程优化设计并落地大模型方案；
5、工作态度积极主动，有强烈的主人翁意识和良好的团队协作精神，具有优秀的分析和解决问题的能力，逻辑清晰，具有严谨科学的实验习惯。
补充要求：具备LLM、LLaMA、生成式模型相关实践经验者优先。",LLM; LLaMA; 生成式模型; EMNLP; ICML; LightGBM
GEN000016,2025-09,大模型算法工程师,多模态大模型算法工程师（内容生成方向）-飞书AI,"1、独立负责飞书产品线AI可视化生成相关功能的算法研发，主导Diffusion模型在图文纪要、问答出图、文档配图、演示设计等企业办公场景的创新应用落地；
2、牵头文生图、图生图等AIGC模型的训练、微调与效果优化，针对性提升生成内容的质量、可控性及To B办公场景的业务适配性；
3、深入研究Diffusion领域前沿技术（ControlNet、LoRA、多模态条件生成等），并推动技术在团队产品中的实际落地，持续迭代模型核心能力；
4、主导高质量行业数据集的构建、清洗与标注体系设计，搭建并完善贴合办公场景的AIGC模型评估体系，保障模型效果与产品体验；
5、与产品、工程团队紧密协作，将算法方案高效转化为可落地的产品功能，推动AI可视化能力在飞书的规模化应用。","1、本科及以上学历，计算机、人工智能、电子信息、自动化等相关专业优先；
2、具备扎实的编码能力与工程实践能力，熟练掌握Python，拥有丰富的PyTorch/JAX等深度学习框架实战经验，能独立完成算法落地代码开发；
3、深入理解Diffusion模型核心原理（DDPM、Stable Diffusion、DiT等），熟悉主流文生图模型的架构设计、训练流程与调优方法；
4、具备Diffusion/GAN等生成式模型研发经验，有To B场景算法落地经验者优先；
5、具备良好的问题分析和跨团队协作能力，对To B办公场景的AI创新有热情，能快速跟进前沿技术并落地。
加分项：
1、参与过Diffusion/GAN等生成模型相关项目或论文发表；
2、熟悉可控生成技术（ControlNet、IP-Adapter、T2I-Adapter等）；
3、有大规模分布式训练或模型推理优化经验；
4、在多模态生成领域（文生图、图生视频等）有深入研究经验。",强化学习; TensorFlow; 模型蒸馏; LLaMA; 数据合成; 任务分解; 图形学仿真; 视频内容理解; 大规模模型训练
GEN000017,2025-09,大模型算法工程师,音频多模态算法实习生-Seed大模型人才实习,"团队介绍：字节跳动 Seed 团队成立于 2023 年，致力于寻找通用智能的新方法，追求智能上限，为科技和社会发展作出贡献。
Seed 团队在 AI 领域拥有长期愿景与决心，团队研究方向涵盖 MLLM、GenMedia、AI for Science、机器人等，在中国、新加坡、美国等地设有实验室和岗位。目前，团队已推出业界领先的通用大模型以及前沿的多模态能力，支持豆包、即梦、TRAE 等超过 50 个应用场景，并通过火山引擎开放给企业客户。第三方数据显示，豆包 App 用户量在中国市场排名第一，豆包大模型日均 Token 调用量行业领先。
1、参与研发多模态大模型等下一代人工智能核心技术，挑战最具颠覆性的AI前沿工作，参与构建全球领先的Seed音频多模态基座大模型，探索下一代AI；
2、关注和推进技术在业务场景中的广泛应用，包括但不限于语言、音乐、语音、音频的生成与理解等；
3、深入调研和关注音频/LLM/VLM等方向的前沿技术。","1、2028届及以后本科及以上学历在读，人工智能、计算机、自动化、数学相关专业优先；
2、怀有科技改变世界的远大抱负，有志于投身机器学习、人工智能、大模型、多模态理解和生成等技术领域；
3、有自然语言处理、语音合成与识别、音乐生成等研究或者技术背景优先；在ACL/EMNLP/NAACL/NeurIPS/ICML/ICLR/ICASSP/Interspeech等顶级会议上发表论文者优先；
4、优秀的代码能力、数据结构和基础算法功底，熟练C/C++或Python，ACM/ICPC、NOI/IOI、Top Coder、Kaggle等比赛获奖者优先；
5、在大模型领域或者RL领域，主导过有影响力的项目或论文者优先。",LLM; 机器学习算法优化; 自动标注; VAE; 大模型微调; Go; Triton; 相机; LLM架构
GEN000018,2025-10,大模型算法工程师,AI研究算法工程师-多模态大模型方向(J12673),"1、负责计算机视觉（CV）和自然语言处理（NLP）的跨领域研究，独立完成代码实现和实验分析；
2、研发业界领先的多模态大模型，研究多模态预训练、强化学习后训练等技术，面向教育、医疗、汽车等行业深度应用。","1、2027届硕士及以上学历，专业方向在计算机科学、信息技术、电子工程或相关领域；
2、对前沿算法有深刻的认识和理解，有CV方向算法研究经历；
3、精通至少一种编程语言，如Python、C++等；
4、能够独立思考和解决问题，具备较强的分析能力和创新能力；
5、具备良好的沟通能力和团队协作精神。
我们还希望你
1、在人工智能会议（包括但不限于ACL、COLING、IJCAI、AAAI、ICLR、NIPS、CVPR、ICCV、INTERSPEECH、ICASSP）或期刊上发表过文章
2、在国内外知名评测任务或比赛中获得过优异成绩
3、在智能语音、计算机视觉、自然语言处理等相关方向有较丰富的实际系统研究和开发经验
此岗位为科大讯飞集团统一招聘岗位，人员通过简历筛选、初试、复试、终审等环节后录用",TensorFlow; 机器学习算法优化; CLIP; 生成式模型训练; SIGGRAPH; 大规模模型训练
GEN000019,2025-10,大模型算法工程师,推荐大模型算法工程师-抖音直播,"1、Scaling Law验证和落地：从样本设计、模型结构、训练范式等角度探索推荐模型Scaling up的最优路径，通过训练/推理优化在高ROI水平下持续提升模型能力天花板；
2、生成式推荐：在直播场景下探索Tokenization、Reward设计，摆脱传统推荐系统对ID等记忆特征的重度依赖并提升链路MFU；
3、LLM4Rec：探索LLM在推荐场景下的后训练，以及在召回、排序等各环节的深度融合，提升推荐系统智能。","1、具有扎实的机器学习基础和编码能力，对推荐大模型技术有浓厚兴趣，紧跟行业前沿发展；
2、在搜索广告推荐大模型领域，有参与或者主导过关键项目的优先；
3、在国际会议发表论文者优先，包括但不限于KDD、SIGIR、RecSys、ACL、NeurIPS等，有推荐大模型相关论文者优先；
4、具备良好的沟通协作能力，能够与团队共同探索新技术，推动新技术在业务落地。",强化学习; TensorFlow; CLIP; 生成式模型; 深度学习框架; 推荐模型
GEN000020,2025-10,大模型算法工程师,腾讯营销-多模态大模型算法工程师,"1.参与商业化领域的多模态基础大模型的研发，包含领域数据挖掘、模型结构设计和训练机制优化等；
2.将商业化领域的多模态大模型应用于用户/内容/广告/商品理解、个性化内容生成、广告搜推等业务领域，提升业务效果；
3.跟踪前沿算法研究（如预训练、后训练、强化学习、持续学习、理解&生成统一模型、图像/视频生成等），在商业化场景进行技术验证与落地。","1.计算机相关专业硕士及以上学历，博士优先，具有扎实的计算机和机器学习基础，拥有优秀的的编程能力和工程能力；
2.在计算机视觉、多模态、NLP、AIGC、机器学习等一个或多个领域有较深入的研究，包括但不限于LLM/MLLM、商品理解、视频内容理解、图像检索、目标检测、图像生成/编辑、视频生成/编辑、语言理解和生成；
3.具有较强的实践能力，发表过高水平学术会议论文或者有竞赛经验者优先，包括不限于CVPR、ICCV、ECCV、ACL、 EMNLP、NeurIPS、ICLR等；
4.有广告/内容/商品理解、广告创意生成等广告/电商经验者优先，有LLM/MLLM相关实践经验者优先；
5.学习能力强，具备良好的团队协作意识和主动性。",强化学习; Transformers; 机器学习算法优化; 文本分类; LLM架构; 推理调度; 轻量化部署
GEN000021,2025-11,大模型算法工程师,Token Foundry-大模型后训练/Agent 沙箱系统高级专家-杭州/北京/深圳,"1. 深度参与或主导沙箱平台的整体技术架构设计， 定义系统分层、模块边界和核心接口规范，构建支撑大模型后训练与 AI Agent 两大场景的统一沙箱基础设施，牵引团队技术方向。
2. 深度参与或主导大规模资源调度与弹性架构设计， 规划万级并发沙箱实例的调度策略、资源池化方案和容量模型，在极端突发场景下保障系统稳定性与资源利用率。
3. 推动训练侧与推理侧沙箱的架构统一与平台化， 抽象共性能力，降低各业务方的接入成本。
4. 深度参与跨团队技术协同， 与大模型训练框架、推理引擎、算法、安全等团队对齐需求和技术方案，从基础设施视角定义沙箱的 SLA 和能力边界。
5. 建立技术前瞻性， 持续跟踪业界安全容器、轻量虚拟化、Agent 执行框架等领域的技术趋势，主导关键技术选型和架构迭代。","1. 计算机相关专业本科及以上学历，5 年以上系统软件或基础设施开发经验，3 年以上架构设计经验， 有容器平台、Serverless、安全沙箱领域的架构主导经历优先。
2. 具备全局性的复杂系统架构能力， 能独立完成从需求分析、技术选型到架构落地的全流程，有成功交付大规模分布式系统（万级并发、多租户、高可用）的实战经验。
3. 精通容器/沙箱技术栈， 具备在隔离强度、启动性能和资源密度之间做架构权衡的能力。
4. 了解大模型训练流程或 AI Agent 系统， 能理解训练/推理对基础设施的核心诉求，有与算法团队协作定义系统 SLA 的经验者优先。
5. 出色的跨团队影响力和技术决策能力， 能在多方利益诉求中推动共识、落地方案；具备良好的英文技术文档读写能力。",LLM; LLaMA; 模型蒸馏; 量化; 风控算法; VAE; Harness
GEN000022,2025-11,大模型算法工程师,混元大模型语音算法工程师（北京/上海）,"1.负责语音/音频大模型研发，包括语音对话（语音交互/音视频对话）、音频理解（ASR/音频caption）、音频生成（TTS/视频配音）等模型研发；
2.负责语音/音频大模型的预训练、后训练、强化学习（文本和音频强化）相关的数据和算法工作；
3.负责语音对话/音频理解/音频生成的模型开源以及产品落地（比如语音对话产品全链路端到端优化、音频理解在噪音/口音/远场/音效音乐场景的优化、语音合成在播报/闲聊/游戏/社交等场景的优化）。","1.有语音对话、语音合成、语音识别、音视频多模态、大语言模型（预训练、微调、强化学习）等相关经验者优先；
2.优秀的代码能力、数据结构和算法功底，熟练掌握Python或C/C++，熟悉Pytorch/Megatron/DeepSpeed等模型训练框架，有ACM/ICPC、NOI/IOI、Top Coder、Kaggle等比赛获奖者优先；
3.在相关顶级会议或期刊（如NeurIPS/ICLR/ICML/ACL/CVPR/ICASSP/INTERSPEECH等）有论文发表者优先；
4.具备扎实的数学和信号处理基础，良好的英语文献阅读能力，强烈的进取心/求知欲/团队合作精神，以及优秀的问题解决能力，热衷于追求技术创新。",LLM; 强化学习; LLaMA; Transformers; 文本分类; 图像生成模型; 推荐模型; Blender
GEN000023,2025-11,大模型算法工程师,【实习】广告场景下的生成式搜广推大模型技术研究-Ads Core（北京/上海）,"团队介绍：广告核心团队在不同的广告投放阶段建立关键的变现机制
1. 我们建立排序、出价、预算、样式、诊断和其他框架，作为中台，使其他广告团队能够并行迭代他们的产品。
2. 我们实施流量策略，在用户体验的约束下实现收入最大化，实现广告主受众的完全探索。
3. 我们的模型驱动自动化解决方案从头到尾优化广告投放性能。
课题介绍：本课题深耕TikTok全球化广告核心场景，聚焦生成式搜广推前沿技术创新与落地，深度融合大模型与广告业务，攻坚推荐大模型（Large Recommender Model）、大语言模型（LLM）领域的核心技术难题，打造具备自主决策能力的下一代智能广告引擎。
我们布局推荐大模型Scaling Law、端到端统一建模、基于多模态Semantic ID的用户行为序列统一建模、生成式全链路技术（生成式召回、生成式排序、AIGC素材生成、生成式出价）、广告投放智能Agent、超长序列建模、因果推断等前沿方向，应对千亿级特征、毫秒级响应的极致挑战，推动广告推荐向 Foundation Model 范式演进，实现变现效率与用户体验的双向跃升。
课题挑战：
1、探索推荐广告大模型Scaling Law，构建多模态语义统一建模的基础模型；
2、构建面向用户长期价值（LTV）和长周期ROAS的智能广告投放系统，实现商业价值与用户体验的双向平衡了；
3、优化大模型全流程训练与在线推理框架，平衡算力成本与实时响应性能，破解效果-延迟的落地瓶颈。
课题价值：
突破原有技术瓶颈，推动广告系统从“匹配”向“生成与推理”范式升级，提升全链路ROI、泛化性与决策智能化，沉淀行业领先技术壁垒，提升用户体验和商业价值。","1、2027届及以后毕业，博士在读：Computer Science, Statistics, Operation Research, Applied Mathematics, Physics or similar quantitative fields；
2、在LLM/生成式/RL等方向有研究经验优先，在推荐/广告场景有相关迭代经验的同学加分；
3、优秀的代码能力、数据结构和基础算法功底，熟练C/C++或Python，ACM获奖者优先；
4、在国际会议或期刊发表论文者（包括但不限于ACL、EMNLP、NeurIPS、ICML、ICLR、CVPR等）优先；
5、扎实的机器学习基础，熟悉TensorFlow/PyTorch/MXNet相关框架，有顶会发表优先；
6、对技术有热情，有出现的问题发现/分析/解决能力，有自主探究能力。",LLM; LLaMA; 多模态算法; Transformers; Tableau; RL; SIGGRAPH; 推荐模型; SAM
GEN000024,2025-12,大模型算法工程师,豆包大模型多模态算法实习生-Data AML,"ByteIntern：面向2027届毕业生（2026年9月-2027年8月期间毕业），为符合岗位要求的同学提供转正机会。
团队介绍：Data AML是字节跳动的机器学习中台，为抖音/今日头条/西瓜视频等业务提供推荐/广告/CV/语音/NLP的训练和推理系统。为公司内业务部门提供强大的机器学习算力，并在这些业务的问题上研究一些具有通用性和创新性的算法。同时，也通过火山引擎将一些机器学习/推荐系统的核心能力提供给外部企业客户。
1、探索研究多模态理解、强化学习、计算机视觉、Agent等前沿技术；对多模态模型能力和理想态的差距保持敏感，评测和优化提升多模态模型的能力极限；
2、专注提升多模态大模型在现实世界复杂任务的效果，追求通用可规模化的方法，优化领域包括但不限于Streaming Video交互、视觉推理、多模态Agent、大规模数据合成等方向；
3、推动多模态大模型在成本/效率方面的极致优化，包括但不限于大规模蒸馏/自蒸馏、极致的Video压缩等方向。","1、2027届本科及以上学历在读，计算机、软件工程等相关专业优先；
2、具有优秀的基础算法、代码能力，熟练掌握C/C++或Python编程语言，ACM/ICPC、NOI/IOI、Top Coder、Kaggle等比赛获奖者优先；
3、具有扎实的计算机视觉、机器学习基础，熟悉CV、AIGC、NLP、RL等技术领域，在CVPR、ECCV、ICCV、NeurIPS、ICLR、SIGGRAPH或SIGGRAPH Asia等顶级会议上发表论文者优先；
4、在大模型领域或者RL领域，主导过大影响力的项目者优先；
5、具有出色的分析、解决问题的能力，能深入解决大模型训练和应用存在的问题，有自主探索解决方案的能力者优先；对AI技术的实际落地和突破性应用充满热情，追求技术创新与现实价值的结合；
6、具有良好的沟通协作能力，工作积极主动，能够与团队融洽合作，一起探索新技术，推进技术进步。
补充要求：具备LLM、LLaMA、模型蒸馏相关实践经验者优先。",LLM; LLaMA; 模型蒸馏; CLIP; 生成式模型训练; Reasoning; Prompt工程; 风控算法; LightGBM
GEN000025,2025-12,大模型算法工程师,微信小店-大模型算法工程师,"1.探索大模型在电商场景的应用；
2.利用大模型优化电商推荐效果，包括但不限于召回、排序等环节；
3.跟踪大模型的前沿进展，研究数据合成、后训练等方法，推动模型在实际场景中的效果优化。","1.具备扎实的NLP/深度学习研发经验，有大模型应用的相关实践经历，具备RAG和问答系统经验者优先；
2.深入理解LLM技术栈（如SFT、RM、RLHF、数据合成等）。
补充要求：具备LLaMA、强化学习、模型蒸馏相关实践经验者优先。",LLaMA; 强化学习; 模型蒸馏; CLIP; 高效训练; 图像算法; 相机
